Zeit	Einstrahlung auf die Horizontale (kWh/m²)	Diffusstrahlung auf die Horizontale (kWh/m²)	Außentemperatur (°C)	Freifläche 01-Fläche Süd: Sonnenhöhe (rad)	Freifläche 01-Fläche Süd: Einstrahlung auf die geneigte Fläche (kWh/m²)	Freifläche 01-Fläche Süd: Modultemperatur (°C)	Eingespeiste Energie kWh
2022-05-17 18:00:00	0.13	0.060209	19.7	10.787	0.09078	21.59	49.25
2022-05-17 19:00:00	0.023	0.02277	17.6	2.0601	0.021917	18.21	5.0173
2022-05-17 20:00:00	0.0	0.0	16.4	-6.0361	0.0	16.49	0.0
2022-05-17 21:00:00	0.0	0.0	16.6	-13.094	0.0	16.59	0.0
2022-05-17 22:00:00	0.0	0.0	15.6	-18.659	0.0	15.65	0.0
2022-05-17 23:00:00	0.0	0.0	15.1	-22.271	0.0	15.13	0.0
2022-05-18 00:00:00	0.0	0.0	14.8	-23.879	0.0	14.82	0.0
2022-05-18 01:00:00	0.0	0.0	14.1	-22.677	0.0	14.14	0.0
2022-05-18 02:00:00	0.0	0.0	13.8	-19.131	0.0	13.82	0.0
2022-05-18 03:00:00	0.0	0.0	13.4	-13.612	0.0	13.42	0.0
2022-05-18 04:00:00	0.0	0.0	13.2	-6.5841	0.0	13.21	0.0
2022-05-18 05:00:00	0.007	0.00693	13.8	1.4945	0.0066703	13.9	0.26526
2022-05-18 06:00:00	0.081	0.067198	14.6	10.212	0.070083	15.85	55.149
2022-05-18 07:00:00	0.235	0.12636	16.3	19.189	0.22924	20.51	205.13
2022-05-18 08:00:00	0.406	0.13999	20.0	28.029	0.44853	28.41	407.33
2022-05-18 09:00:00	0.545	0.16279	21.9	36.255	0.639	34.27	574.69
2022-05-18 10:00:00	0.653	0.18308	22.7	43.219	0.78919	38.21	699.79
2022-05-18 11:00:00	0.703	0.21978	24.0	48.055	0.85592	40.94	751.05
2022-05-18 12:00:00	0.694	0.26403	24.6	49.848	0.83583	41.26	731.9
2022-05-18 13:00:00	0.602	0.32403	25.2	48.164	0.69115	39.09	609.07
2022-05-18 14:00:00	0.554	0.29134	25.2	43.413	0.63206	37.84	559.71
2022-05-18 15:00:00	0.493	0.22648	26.6	36.503	0.56028	37.72	496.48
2022-05-18 16:00:00	0.377	0.17717	25.8	28.306	0.40896	34.06	362.2
2022-05-18 17:00:00	0.249	0.1204	25.8	19.478	0.24466	30.73	211.79
2022-05-18 18:00:00	0.114	0.067402	25.3	10.5	0.085584	27.08	51.763
2022-05-18 19:00:00	0.022	0.02178	21.7	1.7677	0.020964	22.37	4.3873
2022-05-18 20:00:00	0.0	0.0	19.3	-6.3377	0.0	19.46	0.0
2022-05-18 21:00:00	0.0	0.0	19.6	-13.406	0.0	19.59	0.0
2022-05-18 22:00:00	0.0	0.0	17.6	-18.981	0.0	17.7	0.0
2022-05-18 23:00:00	0.0	0.0	17.1	-22.597	0.0	17.13	0.0
2022-05-19 00:00:00	0.0	0.0	17.8	-24.205	0.0	17.77	0.0
2022-05-19 01:00:00	0.0	0.0	16.7	-22.989	0.0	16.75	0.0
2022-05-19 02:00:00	0.0	0.0	16.3	-19.423	0.0	16.32	0.0
2022-05-19 03:00:00	0.0	0.0	15.6	-13.881	0.0	15.64	0.0
2022-05-19 04:00:00	0.0	0.0	15.6	-6.8336	0.0	15.6	0.0
2022-05-19 05:00:00	0.009	0.00891	14.9	1.2604	0.0085761	15.1	0.52504
2022-05-19 06:00:00	0.1	0.066744	16.7	9.9871	0.07768	18.0	59.742
2022-05-19 07:00:00	0.248	0.11121	19.5	18.965	0.24402	23.91	216.31
2022-05-19 08:00:00	0.407	0.13358	21.1	27.798	0.45269	29.71	409.37
2022-05-19 09:00:00	0.545	0.15751	23.1	36.007	0.64244	35.54	575.23
2022-05-19 10:00:00	0.659	0.17054	24.8	42.945	0.80201	40.51	705.32
2022-05-19 11:00:00	0.748	0.16131	26.9	47.751	0.92885	45.2	802.83
2022-05-19 12:00:00	0.774	0.16411	27.3	49.523	0.96572	46.52	830.45
2022-05-19 13:00:00	0.751	0.15959	28.3	47.835	0.9332	46.91	801.48
2022-05-19 14:00:00	0.682	0.14723	28.8	43.094	0.83574	45.53	721.54
2022-05-19 15:00:00	0.579	0.12218	28.7	36.197	0.69071	42.57	603.2
2022-05-19 16:00:00	0.433	0.10717	28.7	28.011	0.48733	38.52	428.08
2022-05-19 17:00:00	0.272	0.089535	28.5	19.188	0.27016	33.97	231.97
2022-05-19 18:00:00	0.122	0.056805	27.3	10.209	0.084894	29.09	42.353
2022-05-19 19:00:00	0.019	0.01881	24.7	1.4711	0.018105	25.26	3.0499
2022-05-19 20:00:00	0.0	0.0	22.6	-6.6433	0.0	22.74	0.0
2022-05-19 21:00:00	0.0	0.0	21.6	-13.722	0.0	21.66	0.0
2022-05-19 22:00:00	0.0	0.0	20.9	-19.307	0.0	20.94	0.0
2022-05-19 23:00:00	0.0	0.0	20.4	-22.928	0.0	20.43	0.0
2022-05-20 00:00:00	0.0	0.0	20.0	-24.534	0.0	20.02	0.0
2022-05-20 01:00:00	0.0	0.0	18.9	-23.304	0.0	18.96	0.0
2022-05-20 02:00:00	0.0	0.0	18.5	-19.717	0.0	18.52	0.0
2022-05-20 03:00:00	0.0	0.0	18.0	-14.153	0.0	18.03	0.0
2022-05-20 04:00:00	0.0	0.0	17.0	-7.0846	0.0	17.05	0.0
2022-05-20 05:00:00	0.009	0.00891	17.4	1.0248	0.0085761	17.54	0.50681
2022-05-20 06:00:00	0.1	0.064282	18.2	9.7605	0.076549	19.52	58.022
2022-05-20 07:00:00	0.257	0.0968	20.8	18.739	0.25506	25.42	225.22
2022-05-20 08:00:00	0.417	0.11607	23.0	27.564	0.46902	31.89	421.45
2022-05-20 09:00:00	0.559	0.13544	25.4	35.756	0.66619	38.28	590.84
2022-05-20 10:00:00	0.673	0.14924	27.3	42.668	0.82656	43.49	719.0
2022-05-20 11:00:00	0.761	0.14383	28.2	47.444	0.95161	47.01	816.91
2022-05-20 12:00:00	0.785	0.14856	29.7	49.194	0.98568	49.27	838.9
2022-05-20 13:00:00	0.761	0.14471	30.2	47.502	0.9516	49.2	810.28
2022-05-20 14:00:00	0.691	0.13283	30.2	42.771	0.85234	47.29	731.01
2022-05-20 15:00:00	0.582	0.11355	30.6	35.888	0.69824	44.6	605.25
2022-05-20 16:00:00	0.435	0.098322	30.3	27.712	0.4928	40.24	430.27
2022-05-20 17:00:00	0.276	0.077688	29.8	18.893	0.27588	35.39	235.71
2022-05-20 18:00:00	0.12	0.053074	29.0	9.9136	0.082192	30.72	36.904
2022-05-20 19:00:00	0.017	0.01683	25.8	1.1706	0.016199	26.35	2.3133
2022-05-20 20:00:00	0.0	0.0	21.2	-6.953	0.0	21.46	0.0
2022-05-20 21:00:00	0.0	0.0	23.0	-14.043	0.0	22.92	0.0
2022-05-20 22:00:00	0.0	0.0	21.6	-19.637	0.0	21.67	0.0
2022-05-20 23:00:00	0.0	0.0	20.7	-23.261	0.0	20.75	0.0
2022-05-21 00:00:00	0.0	0.0	19.9	-24.866	0.0	19.94	0.0
2022-05-21 01:00:00	0.0	0.0	18.6	-23.621	0.0	18.67	0.0
2022-05-21 02:00:00	0.0	0.0	18.3	-20.013	0.0	18.32	0.0
2022-05-21 03:00:00	0.0	0.0	18.0	-14.426	0.0	18.02	0.0
2022-05-21 04:00:00	0.0	0.0	16.8	-7.3371	0.0	16.86	0.0
2022-05-21 05:00:00	0.001	0.00099	18.6	0.78795	0.0009529	18.53	0.0
2022-05-21 06:00:00	0.065	0.057766	19.2	9.5325	0.0585	20.25	42.467
2022-05-21 07:00:00	0.2	0.13408	20.0	18.512	0.19577	23.64	171.5
2022-05-21 08:00:00	0.358	0.17604	22.3	27.33	0.39045	29.67	350.57
2022-05-21 09:00:00	0.502	0.19804	24.8	35.504	0.58445	36.06	521.65
2022-05-21 10:00:00	0.638	0.18518	27.1	42.389	0.77762	42.26	679.72
2022-05-21 11:00:00	0.706	0.19947	27.7	47.134	0.8727	44.97	754.79
2022-05-21 12:00:00	0.75	0.17997	29.0	48.862	0.93769	47.59	803.25
2022-05-21 13:00:00	0.722	0.1808	28.8	47.165	0.89764	46.76	771.37
2022-05-21 14:00:00	0.351	0.30264	28.0	42.443	0.35381	35.61	306.69
2022-05-21 15:00:00	0.27	0.24181	27.6	35.574	0.26685	33.02	230.29
2022-05-21 16:00:00	0.211	0.18739	26.8	27.409	0.20713	31.01	177.68
2022-05-21 17:00:00	0.049	0.047952	24.4	18.595	0.046729	25.61	25.659
2022-05-21 18:00:00	0.025	0.02449	19.6	9.6145	0.023712	20.35	5.8762
2022-05-21 19:00:00	0.003	0.00297	21.1	0.8661	0.0028587	21.12	0.0
2022-05-21 20:00:00	0.0	0.0	20.0	-7.2664	0.0	20.06	0.0
2022-05-21 21:00:00	0.0	0.0	20.0	-14.367	0.0	20.0	0.0
2022-05-21 22:00:00	0.0	0.0	18.8	-19.97	0.0	18.86	0.0
2022-05-21 23:00:00	0.0	0.0	18.6	-23.598	0.0	18.61	0.0
2022-05-22 00:00:00	0.0	0.0	18.2	-25.202	0.0	18.22	0.0
2022-05-22 01:00:00	0.0	0.0	18.0	-23.941	0.0	18.01	0.0
2022-05-22 02:00:00	0.0	0.0	17.9	-20.312	0.0	17.91	0.0
2022-05-22 03:00:00	0.0	0.0	17.9	-14.701	0.0	17.9	0.0
2022-05-22 04:00:00	0.0	0.0	17.1	-7.5909	0.0	17.14	0.0
2022-05-22 05:00:00	0.002	0.00198	16.5	0.5498	0.0019058	16.57	0.0
2022-05-22 06:00:00	0.059	0.053702	17.3	9.3032	0.053817	18.26	36.144
2022-05-22 07:00:00	0.208	0.12868	18.7	18.284	0.20524	22.47	181.15
2022-05-22 08:00:00	0.367	0.16325	20.8	27.093	0.40573	28.47	366.66
2022-05-22 09:00:00	0.483	0.21324	20.9	35.249	0.55825	31.8	505.42
2022-05-22 10:00:00	0.56	0.26666	21.7	42.107	0.6553	34.59	587.83
2022-05-22 11:00:00	0.317	0.29275	21.6	46.822	0.31147	28.12	274.98
2022-05-22 12:00:00	0.321	0.29785	21.5	48.527	0.31489	27.76	278.39
2022-05-22 13:00:00	0.454	0.35218	23.4	46.825	0.47849	32.64	425.75
2022-05-22 14:00:00	0.283	0.26249	24.6	42.112	0.27711	30.22	241.56
2022-05-22 15:00:00	0.155	0.15155	21.1	35.256	0.14835	24.35	126.96
2022-05-22 16:00:00	0.135	0.13099	22.2	27.101	0.12935	24.74	109.54
2022-05-22 17:00:00	0.187	0.13406	21.5	18.292	0.18292	25.06	158.62
2022-05-22 18:00:00	0.097	0.060148	20.3	9.3116	0.073521	21.83	44.362
2022-05-22 19:00:00	0.015	0.01485	19.1	0.55782	0.014293	19.51	1.8332
2022-05-22 20:00:00	0.0	0.0	18.4	-7.5837	0.0	18.46	0.0
2022-05-22 21:00:00	0.0	0.0	19.1	-14.695	0.0	19.07	0.0
2022-05-22 22:00:00	0.0	0.0	17.6	-20.307	0.0	17.67	0.0
2022-05-22 23:00:00	0.0	0.0	16.8	-23.939	0.0	16.84	0.0
2022-05-23 00:00:00	0.0	0.0	17.1	-25.54	0.0	17.09	0.0
2022-05-23 01:00:00	0.0	0.0	17.2	-24.264	0.0	17.19	0.0
2022-05-23 02:00:00	0.0	0.0	16.9	-20.612	0.0	16.91	0.0
2022-05-23 03:00:00	0.0	0.0	16.5	-14.977	0.0	16.52	0.0
2022-05-23 04:00:00	0.0	0.0	16.1	-7.8461	0.0	16.12	0.0
2022-05-23 05:00:00	0.008	0.00792	15.6	0.31042	0.0076232	15.77	0.37601
2022-05-23 06:00:00	0.069	0.05816	16.5	9.0726	0.06045	17.57	45.751
2022-05-23 07:00:00	0.136	0.12008	16.7	18.054	0.13106	19.2	113.39
2022-05-23 08:00:00	0.183	0.16896	17.0	26.855	0.17795	20.45	156.8
2022-05-23 09:00:00	0.391	0.2658	19.3	34.992	0.42152	27.29	382.12
2022-05-23 10:00:00	0.602	0.21754	22.1	41.822	0.7281	36.13	650.45
2022-05-23 11:00:00	0.696	0.20015	24.6	46.506	0.86516	41.58	757.64
2022-05-23 12:00:00	0.578	0.3409	24.7	48.189	0.66112	38.06	584.07
2022-05-23 13:00:00	0.435	0.34715	25.4	46.481	0.45433	34.61	400.25
2022-05-23 14:00:00	0.408	0.31737	25.8	41.778	0.42802	34.31	377.11
2022-05-23 15:00:00	0.348	0.26732	26.9	34.934	0.36279	34.1	317.98
2022-05-23 16:00:00	0.311	0.19718	27.7	26.79	0.33014	34.21	288.74
2022-05-23 17:00:00	0.252	0.085441	26.4	17.986	0.25485	31.47	219.87
2022-05-23 18:00:00	0.097	0.056114	25.2	9.0049	0.071388	26.75	36.981
2022-05-23 19:00:00	0.009	0.00891	24.2	0.24584	0.0085761	24.49	0.45063
2022-05-23 20:00:00	0.0	0.0	22.1	-7.9046	0.0	22.22	0.0
2022-05-23 21:00:00	0.0	0.0	21.1	-15.026	0.0	21.16	0.0
2022-05-23 22:00:00	0.0	0.0	20.9	-20.648	0.0	20.91	0.0
2022-05-23 23:00:00	0.0	0.0	20.6	-24.283	0.0	20.62	0.0
2022-05-24 00:00:00	0.0	0.0	19.9	-25.881	0.0	19.94	0.0
2022-05-24 01:00:00	0.0	0.0	18.4	-24.589	0.0	18.48	0.0
2022-05-24 02:00:00	0.0	0.0	17.7	-20.914	0.0	17.74	0.0
2022-05-24 03:00:00	0.0	0.0	17.1	-15.255	0.0	17.13	0.0
2022-05-24 04:00:00	0.0	0.0	16.0	-8.1026	0.0	16.06	0.0
2022-05-24 05:00:00	0.004	0.00396	15.9	0.069871	0.0038116	15.98	0.045692
2022-05-24 06:00:00	0.026	0.025504	15.9	8.8408	0.024674	15.9	6.6696
2022-05-24 07:00:00	0.15	0.12549	17.2	17.823	0.14555	19.85	126.57
2022-05-24 08:00:00	0.328	0.18649	19.0	26.614	0.35555	25.7	322.2
2022-05-24 09:00:00	0.465	0.22114	20.4	34.733	0.53653	30.77	487.09
2022-05-24 10:00:00	0.498	0.30196	20.7	41.536	0.5614	31.81	506.67
2022-05-24 11:00:00	0.66	0.23779	24.2	46.188	0.8102	39.93	713.42
2022-05-24 12:00:00	0.507	0.36019	24.2	47.847	0.55298	35.44	490.75
2022-05-24 13:00:00	0.378	0.32643	24.9	46.134	0.38292	32.65	336.52
2022-05-24 14:00:00	0.462	0.31341	23.9	41.439	0.50642	33.9	451.37
2022-05-24 15:00:00	0.456	0.22675	24.1	34.609	0.52276	34.44	467.7
2022-05-24 16:00:00	0.396	0.11654	24.1	26.475	0.45293	33.09	404.59
2022-05-24 17:00:00	0.212	0.11779	24.2	17.676	0.21184	28.56	183.07
2022-05-24 18:00:00	0.103	0.046296	22.5	8.6945	0.069751	23.97	26.894
2022-05-24 19:00:00	0.011	0.01089	21.3	-0.069764	0.010482	21.63	0.81774
2022-05-24 20:00:00	0.0	0.0	18.4	-8.229	0.0	18.56	0.0
2022-05-24 21:00:00	0.0	0.0	17.3	-15.361	0.0	17.36	0.0
2022-05-24 22:00:00	0.0	0.0	16.1	-20.992	0.0	16.16	0.0
2022-05-24 23:00:00	0.0	0.0	15.4	-24.63	0.0	15.44	0.0
2022-05-25 00:00:00	0.0	0.0	15.0	-26.225	0.0	15.02	0.0
2022-05-25 01:00:00	0.0	0.0	14.8	-24.917	0.0	14.81	0.0
2022-05-25 02:00:00	0.0	0.0	14.5	-21.218	0.0	14.52	0.0
2022-05-25 03:00:00	0.0	0.0	14.1	-15.534	0.0	14.12	0.0
2022-05-25 04:00:00	0.0	0.0	14.1	-8.3602	0.0	14.1	0.0
2022-05-25 05:00:00	0.008	0.00792	13.8	-0.17181	0.0076232	13.96	0.38643
2022-05-25 06:00:00	0.096	0.05086	15.5	8.6078	0.069445	16.6	50.603
2022-05-25 07:00:00	0.246	0.083501	15.8	17.59	0.25245	20.46	226.52
2022-05-25 08:00:00	0.407	0.1011	17.5	26.373	0.47143	26.46	432.03
2022-05-25 09:00:00	0.526	0.14776	19.3	34.472	0.63628	31.65	577.64
2022-05-25 10:00:00	0.525	0.28219	19.2	41.247	0.60801	31.31	550.99
2022-05-25 11:00:00	0.53	0.33758	20.1	45.867	0.5964	31.94	537.65
2022-05-25 12:00:00	0.554	0.3453	21.6	47.503	0.62826	34.0	562.56
2022-05-25 13:00:00	0.573	0.31406	21.1	45.784	0.66692	34.36	597.78
2022-05-25 14:00:00	0.427	0.31458	20.9	41.097	0.45756	30.21	410.95
2022-05-25 15:00:00	0.401	0.25548	21.4	34.28	0.44098	30.15	396.92
2022-05-25 16:00:00	0.348	0.16319	22.1	26.156	0.38731	29.75	347.63
2022-05-25 17:00:00	0.253	0.069471	21.1	17.362	0.2595	26.28	228.03
2022-05-25 18:00:00	0.106	0.036515	19.9	8.3805	0.067394	21.31	13.127
2022-05-25 19:00:00	0.011	0.01089	17.7	-0.38887	0.010482	18.08	0.85885
2022-05-25 20:00:00	0.0	0.0	17.0	-8.557	0.0	17.05	0.0
2022-05-25 21:00:00	0.0	0.0	17.0	-15.699	0.0	17.0	0.0
2022-05-25 22:00:00	0.0	0.0	16.1	-21.339	0.0	16.15	0.0
2022-05-25 23:00:00	0.0	0.0	15.5	-24.981	0.0	15.53	0.0
2022-05-26 00:00:00	0.0	0.0	15.0	-26.572	0.0	15.03	0.0
2022-05-26 01:00:00	0.0	0.0	14.5	-25.246	0.0	14.53	0.0
2022-05-26 02:00:00	0.0	0.0	14.6	-21.524	0.0	14.6	0.0
2022-05-26 03:00:00	0.0	0.0	14.6	-15.815	0.0	14.6	0.0
2022-05-26 04:00:00	0.0	0.0	14.1	-8.619	0.0	14.13	0.0
2022-05-26 05:00:00	0.004	0.00396	13.2	-0.41456	0.0038116	13.32	0.048314
2022-05-26 06:00:00	0.094	0.048599	13.4	8.3736	0.067785	14.54	49.306
2022-05-26 07:00:00	0.243	0.081668	15.1	17.356	0.25117	19.67	225.91
2022-05-26 08:00:00	0.405	0.098019	17.4	26.129	0.4721	26.33	432.84
2022-05-26 09:00:00	0.527	0.14087	18.3	34.209	0.64177	30.8	584.41
2022-05-26 10:00:00	0.636	0.15935	19.1	40.955	0.79517	34.73	713.92
2022-05-26 11:00:00	0.346	0.3087	21.5	45.544	0.34605	28.69	306.84
2022-05-26 12:00:00	0.38	0.33044	18.7	47.156	0.38476	26.45	345.71
2022-05-26 13:00:00	0.501	0.34192	20.9	45.431	0.55415	31.64	499.11
2022-05-26 14:00:00	0.557	0.24669	21.8	40.752	0.66608	34.88	597.3
2022-05-26 15:00:00	0.276	0.24071	21.9	33.947	0.27658	27.76	244.08
2022-05-26 16:00:00	0.258	0.19585	20.1	25.833	0.26578	25.47	236.83
2022-05-26 17:00:00	0.178	0.12358	20.4	17.045	0.17636	23.92	153.02
2022-05-26 18:00:00	0.081	0.05171	18.3	8.0631	0.061409	19.65	31.221
2022-05-26 19:00:00	0.009	0.00891	16.2	-0.71139	0.0085761	16.54	0.5146
2022-05-26 20:00:00	0.0	0.0	15.6	-8.8882	0.0	15.65	0.0
2022-05-26 21:00:00	0.0	0.0	14.8	-16.041	0.0	14.84	0.0
2022-05-26 22:00:00	0.0	0.0	13.5	-21.69	0.0	13.57	0.0
2022-05-26 23:00:00	0.0	0.0	13.8	-25.334	0.0	13.79	0.0
2022-05-27 00:00:00	0.0	0.0	15.4	-26.921	0.0	15.32	0.0
2022-05-27 01:00:00	0.0	0.0	15.3	-25.578	0.0	15.3	0.0
2022-05-27 02:00:00	0.0	0.0	14.8	-21.832	0.0	14.83	0.0
2022-05-27 03:00:00	0.0	0.0	14.2	-16.097	0.0	14.23	0.0
2022-05-27 04:00:00	0.0	0.0	14.5	-8.8789	0.0	14.49	0.0
2022-05-27 05:00:00	0.0	0.0	13.3	-0.65835	0.0	13.36	0.0
2022-05-27 06:00:00	0.061	0.051447	14.0	8.1383	0.053692	14.95	35.813
2022-05-27 07:00:00	0.205	0.11375	15.6	17.121	0.20853	19.41	186.18
2022-05-27 08:00:00	0.332	0.17216	18.2	25.884	0.36895	25.16	335.81
2022-05-27 09:00:00	0.495	0.17394	19.4	33.945	0.59573	30.91	541.86
2022-05-27 10:00:00	0.408	0.31106	19.2	40.661	0.43379	27.97	391.64
2022-05-27 11:00:00	0.322	0.29369	20.7	45.218	0.31897	27.07	283.22
2022-05-27 12:00:00	0.478	0.35467	21.7	46.806	0.51643	31.72	463.04
2022-05-27 13:00:00	0.583	0.29702	21.9	45.074	0.69145	35.48	617.94
2022-05-27 14:00:00	0.282	0.2593	22.1	40.403	0.27783	28.01	244.34
2022-05-27 15:00:00	0.408	0.24432	21.7	33.611	0.45722	30.62	411.86
2022-05-27 16:00:00	0.317	0.17648	21.4	25.507	0.34801	28.38	312.09
2022-05-27 17:00:00	0.182	0.11928	20.9	16.725	0.18179	24.64	157.58
2022-05-27 18:00:00	0.044	0.040986	20.5	7.7423	0.040558	21.46	18.673
2022-05-27 19:00:00	0.006	0.00594	19.7	-1.0372	0.0057174	19.9	0.15083
2022-05-27 20:00:00	0.0	0.0	18.3	-9.2228	0.0	18.38	0.0
2022-05-27 21:00:00	0.0	0.0	16.5	-16.386	0.0	16.6	0.0
2022-05-27 22:00:00	0.0	0.0	16.3	-22.043	0.0	16.32	0.0
2022-05-27 23:00:00	0.0	0.0	16.0	-25.691	0.0	16.02	0.0
2022-05-28 00:00:00	0.0	0.0	15.6	-27.273	0.0	15.62	0.0
2022-05-28 01:00:00	0.0	0.0	15.2	-25.912	0.0	15.22	0.0
2022-05-28 02:00:00	0.0	0.0	15.2	-22.141	0.0	15.2	0.0
2022-05-28 03:00:00	0.0	0.0	15.0	-16.381	0.0	15.01	0.0
2022-05-28 04:00:00	0.0	0.0	14.7	-9.1398	0.0	14.72	0.0
2022-05-28 05:00:00	0.0	0.0	15.1	-0.90312	0.0	15.08	0.0
2022-05-28 06:00:00	0.007	0.0068023	14.9	7.9019	0.0066246	15.03	0.25235
2022-05-28 07:00:00	0.02	0.019425	15.4	16.884	0.019103	15.74	3.7295
2022-05-28 08:00:00	0.112	0.10949	15.3	25.638	0.10716	17.34	91.461
2022-05-28 09:00:00	0.123	0.12067	16.0	33.678	0.11762	18.28	101.29
2022-05-28 10:00:00	0.103	0.10068	15.9	40.365	0.098649	17.88	82.912
2022-05-28 11:00:00	0.1	0.097547	16.8	44.89	0.095867	18.66	79.976
2022-05-28 12:00:00	0.094	0.091575	17.0	46.454	0.090164	18.78	74.471
2022-05-28 13:00:00	0.105	0.10251	16.9	44.715	0.10063	18.89	84.525
2022-05-28 14:00:00	0.077	0.074956	17.0	40.051	0.073848	18.48	59.272
2022-05-28 15:00:00	0.052	0.050531	17.0	33.271	0.049865	18.01	31.382
2022-05-28 16:00:00	0.076	0.074483	15.9	25.178	0.072636	17.37	58.369
2022-05-28 17:00:00	0.067	0.065552	15.8	16.401	0.063943	17.08	50.504
2022-05-28 18:00:00	0.035	0.033635	15.4	7.4183	0.032824	16.1	12.43
2022-05-28 19:00:00	0.005	0.00495	14.6	-1.3662	0.0047645	14.77	0.095371
2022-05-28 20:00:00	0.0	0.0	14.4	-9.5605	0.0	14.42	0.0
2022-05-28 21:00:00	0.0	0.0	14.9	-16.734	0.0	14.88	0.0
2022-05-28 22:00:00	0.0	0.0	14.2	-22.4	0.0	14.23	0.0
2022-05-28 23:00:00	0.0	0.0	14.2	-26.05	0.0	14.2	0.0
2022-05-29 00:00:00	0.0	0.0	13.4	-27.627	0.0	13.44	0.0
2022-05-29 01:00:00	0.0	0.0	13.0	-26.248	0.0	13.02	0.0
2022-05-29 02:00:00	0.0	0.0	13.5	-22.452	0.0	13.48	0.0
2022-05-29 03:00:00	0.0	0.0	13.7	-16.665	0.0	13.69	0.0
2022-05-29 04:00:00	0.0	0.0	13.6	-9.4016	0.0	13.6	0.0
2022-05-29 05:00:00	0.002	0.00198	13.4	-1.1488	0.0019058	13.45	0.0
2022-05-29 06:00:00	0.03	0.029283	14.2	7.6645	0.028411	14.69	9.1909
2022-05-29 07:00:00	0.107	0.09919	14.4	16.646	0.1031	16.35	87.766
2022-05-29 08:00:00	0.349	0.14724	16.1	25.389	0.40071	23.6	368.39
2022-05-29 09:00:00	0.397	0.24719	16.5	33.409	0.44421	25.22	407.33
2022-05-29 10:00:00	0.191	0.18602	16.4	40.067	0.18335	20.29	161.59
2022-05-29 11:00:00	0.095	0.092609	16.3	44.559	0.091103	18.22	75.53
2022-05-29 12:00:00	0.158	0.155	16.5	46.098	0.15117	19.43	131.87
2022-05-29 13:00:00	0.106	0.10351	17.0	44.353	0.10159	19.03	85.41
2022-05-29 14:00:00	0.107	0.10468	15.6	39.697	0.10245	17.7	86.697
2022-05-29 15:00:00	0.049	0.047605	15.9	32.929	0.046996	16.87	27.806
2022-05-29 16:00:00	0.045	0.043783	15.7	24.846	0.043091	16.57	23.029
2022-05-29 17:00:00	0.034	0.033164	14.1	16.073	0.032459	14.84	12.461
2022-05-29 18:00:00	0.034	0.032583	13.1	7.0911	0.031826	13.78	11.78
2022-05-29 19:00:00	0.004	0.00396	13.0	-1.6983	0.0038116	13.11	0.048519
2022-05-29 20:00:00	0.0	0.0	13.3	-9.9012	0.0	13.29	0.0
2022-05-29 21:00:00	0.0	0.0	13.3	-17.085	0.0	13.3	0.0
2022-05-29 22:00:00	0.0	0.0	13.3	-22.76	0.0	13.3	0.0
2022-05-29 23:00:00	0.0	0.0	13.2	-26.412	0.0	13.2	0.0
2022-05-30 00:00:00	0.0	0.0	13.0	-27.984	0.0	13.01	0.0
2022-05-30 01:00:00	0.0	0.0	12.9	-26.585	0.0	12.91	0.0
2022-05-30 02:00:00	0.0	0.0	13.2	-22.764	0.0	13.19	0.0
2022-05-30 03:00:00	0.0	0.0	13.2	-16.951	0.0	13.2	0.0
2022-05-30 04:00:00	0.0	0.0	13.2	-9.6644	0.0	13.2	0.0
2022-05-30 05:00:00	0.001	0.00099	13.1	-1.3955	0.0009529	13.12	0.0
2022-05-30 06:00:00	0.025	0.02451	13.1	7.426	0.023726	13.1	6.2126
2022-05-30 07:00:00	0.134	0.11356	13.7	16.407	0.13133	16.12	114.9
2022-05-30 08:00:00	0.094	0.092201	14.1	25.14	0.089847	15.89	74.949
2022-05-30 09:00:00	0.072	0.070197	14.0	33.138	0.068997	15.39	55.49
2022-05-30 10:00:00	0.081	0.078904	14.7	39.767	0.077685	16.2	63.37
2022-05-30 11:00:00	0.115	0.11245	15.9	44.226	0.11017	17.99	94.264
2022-05-30 12:00:00	0.157	0.15402	16.6	45.741	0.15023	19.49	130.96
2022-05-30 13:00:00	0.215	0.20898	15.7	43.988	0.20667	19.78	183.98
2022-05-30 14:00:00	0.221	0.21207	17.4	39.339	0.21368	21.54	189.62
2022-05-30 15:00:00	0.297	0.24398	16.3	32.583	0.30597	22.32	277.31
2022-05-30 16:00:00	0.25	0.18572	16.8	24.51	0.26134	21.98	235.74
2022-05-30 17:00:00	0.157	0.11393	16.5	15.743	0.15668	19.68	136.79
2022-05-30 18:00:00	0.057	0.043533	15.7	6.7608	0.046612	16.73	21.458
2022-05-30 19:00:00	0.0	0.0	15.7	-2.0334	0.0	15.75	0.0
2022-05-30 20:00:00	0.0	0.0	15.4	-10.245	0.0	15.42	0.0
2022-05-30 21:00:00	0.0	0.0	15.1	-17.439	0.0	15.12	0.0
2022-05-30 22:00:00	0.0	0.0	14.7	-23.122	0.0	14.72	0.0
2022-05-30 23:00:00	0.0	0.0	14.5	-26.777	0.0	14.51	0.0
2022-05-31 00:00:00	0.0	0.0	14.1	-28.342	0.0	14.12	0.0
2022-05-31 01:00:00	0.0	0.0	14.2	-26.925	0.0	14.2	0.0
2022-05-31 02:00:00	0.0	0.0	14.6	-23.077	0.0	14.58	0.0
